hour,temperature_c,humidity,windspeed_kmh,is_weekend,is_holiday,is_workday,rush_hour,was_missing_hour,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,total_lag_24h,total_lag_7d,total_24h_mean,total_7d_mean,same_hour_weekday_4w_mean,conditions,season,total_count
2012-04-14 04:00:00,8.9,71.0,7.0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,5.0,7.0,272.7083333333333,239.46409970238096,6.0,clear,spring,14.0
2012-04-14 05:00:00,8.9,66.0,7.0,1,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,21.0,2.0,273.0833333333333,239.50576636904762,4.75,clear,spring,7.0
2012-04-14 06:00:00,8.0,76.0,11.0,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,84.0,19.0,272.5,239.53552827380952,25.0,clear,spring,21.0
2012-04-14 07:00:00,8.9,71.0,7.0,1,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,296.0,54.0,269.875,239.54743303571428,63.5,clear,spring,64.0
2012-04-14 08:00:00,8.9,71.0,9.0,1,0,0,1,0,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,563.0,123.0,260.2083333333333,239.6069568452381,160.0,clear,spring,160.0
2012-04-14 09:00:00,11.7,54.0,9.0,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,330.0,276.0,243.41666666666666,239.8271949404762,267.25,clear,spring,265.0
2012-04-14 10:00:00,13.6,51.0,11.0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,192.0,363.0,240.70833333333334,239.76171875,366.0,clear,spring,406.0
2012-04-14 11:00:00,16.4,45.0,13.0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,233.0,495.0,249.625,240.01767113095238,454.0,clear,spring,564.0
2012-04-14 12:00:00,19.3,35.0,17.0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,322.0,590.0,263.4166666666667,240.42838541666666,511.25,clear,spring,678.0
2012-04-14 13:00:00,21.1,33.0,20.0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,358.0,643.0,278.25,240.9521949404762,540.75,clear,spring,678.0
2012-04-14 14:00:00,22.1,27.0,30.0,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,348.0,578.0,291.5833333333333,241.16052827380952,510.5,clouds,spring,660.0
2012-04-14 15:00:00,22.1,27.0,24.0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,352.0,626.0,304.5833333333333,241.64862351190476,550.0,clouds,spring,658.0
2012-04-14 16:00:00,22.1,27.0,24.0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,463.0,615.0,317.3333333333333,241.83909970238096,503.0,clouds,spring,582.0
2012-04-14 17:00:00,21.1,33.0,17.0,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,738.0,567.0,322.2916666666667,241.64267113095238,468.25,clouds,spring,560.0
2012-04-14 18:00:00,21.1,35.0,15.0,1,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,671.0,517.0,314.875,241.60100446428572,388.75,clouds,spring,481.0
2012-04-14 19:00:00,20.2,40.0,11.0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,427.0,413.0,306.9583333333333,241.38671875,311.75,clouds,spring,459.0
2012-04-14 20:00:00,18.3,46.0,9.0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,286.0,208.0,308.2916666666667,241.66052827380952,199.5,clouds,spring,321.0
2012-04-14 21:00:00,18.3,43.0,9.0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,189.0,234.0,309.75,242.33314732142858,176.0,clouds,spring,220.0
2012-04-14 22:00:00,17.4,52.0,11.0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,215.0,182.0,311.0416666666667,242.24981398809524,158.0,clouds,spring,212.0
2012-04-14 23:00:00,17.4,56.0,13.0,1,0,0,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,198.0,118.0,310.9166666666667,242.42838541666666,130.0,clouds,spring,196.0
2012-04-15 00:00:00,17.4,56.0,13.0,1,0,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,96.0,85.0,310.8333333333333,242.89267113095238,84.75,clouds,spring,124.0
2012-04-15 01:00:00,17.4,56.0,11.0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,70.0,64.0,312.0,243.12481398809524,82.0,clouds,spring,106.0
2012-04-15 02:00:00,17.4,56.0,7.0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,56.0,32.0,313.5,243.37481398809524,51.0,clouds,spring,74.0
2012-04-15 03:00:00,16.4,59.0,9.0,1,0,0,0,0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,32.0,26.0,314.25,243.62481398809524,21.75,clouds,spring,45.0
2012-04-15 04:00:00,17.4,52.0,0.0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,14.0,7.0,314.7916666666667,243.73790922619048,10.25,clouds,spring,12.0
2012-04-15 05:00:00,15.5,68.0,11.0,1,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,7.0,12.0,314.7083333333333,243.76767113095238,10.5,clear,spring,10.0
2012-04-15 06:00:00,15.5,63.0,9.0,1,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.0,28.0,314.8333333333333,243.75576636904762,38.5,clear,spring,16.0
2012-04-15 07:00:00,15.5,63.0,7.0,1,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,64.0,37.0,314.625,243.68433779761904,50.5,clear,spring,46.0
2012-04-15 08:00:00,16.4,59.0,0.0,1,0,0,1,0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,160.0,84.0,313.875,243.73790922619048,98.5,clear,spring,97.0
2012-04-15 09:00:00,17.4,56.0,15.0,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,265.0,179.0,311.25,243.81529017857142,187.5,clear,spring,251.0
2012-04-15 10:00:00,19.3,53.0,15.0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,406.0,299.0,310.6666666666667,244.24386160714286,315.0,clear,spring,421.0
2012-04-15 11:00:00,21.1,46.0,20.0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,564.0,404.0,311.2916666666667,244.97005208333334,386.5,clear,spring,528.0
2012-04-15 12:00:00,22.1,44.0,19.0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,678.0,457.0,309.7916666666667,245.70814732142858,441.25,clear,spring,635.0
2012-04-15 13:00:00,23.0,44.0,19.0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,678.0,483.0,308.0,246.76767113095238,464.5,clear,spring,681.0
2012-04-15 14:00:00,24.9,39.0,19.0,1,0,0,0,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,660.0,503.0,308.125,247.9462425595238,499.75,clear,spring,628.0
2012-04-15 15:00:00,24.9,39.0,26.0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,658.0,486.0,306.7916666666667,248.69029017857142,508.5,clear,spring,617.0
2012-04-15 16:00:00,25.8,39.0,24.0,1,0,0,1,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,582.0,476.0,305.0833333333333,249.47005208333334,505.0,clear,spring,616.0
2012-04-15 17:00:00,24.9,42.0,22.0,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,560.0,411.0,306.5,250.30338541666666,481.5,clear,spring,623.0
2012-04-15 18:00:00,24.9,42.0,17.0,1,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,481.0,310.0,309.125,251.56529017857142,423.0,clear,spring,479.0
2012-04-15 19:00:00,24.9,42.0,17.0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,459.0,276.0,309.0416666666667,252.5712425595238,337.25,clear,spring,379.0
2012-04-15 20:00:00,22.1,50.0,15.0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,321.0,211.0,305.7083333333333,253.18433779761904,225.0,clear,spring,291.0
2012-04-15 21:00:00,21.1,57.0,17.0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,220.0,130.0,304.4583333333333,253.66052827380952,146.5,clear,spring,229.0
2012-04-15 22:00:00,24.0,44.0,24.0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,212.0,118.0,304.8333333333333,254.24981398809524,99.25,clear,spring,134.0
2012-04-15 23:00:00,23.0,50.0,26.0,1,0,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,196.0,51.0,301.5833333333333,254.34505208333334,56.25,clear,spring,90.0
2012-04-16 00:00:00,22.1,53.0,22.0,0,1,0,0,0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,124.0,37.0,297.1666666666667,254.5771949404762,27.5,clear,spring,41.0
2012-04-16 01:00:00,21.1,61.0,24.0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,106.0,16.0,293.7083333333333,254.60100446428572,16.0,clear,spring,28.0
2012-04-16 02:00:00,20.2,64.0,17.0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,74.0,6.0,290.4583333333333,254.67243303571428,9.75,clear,spring,14.0
2012-04-16 03:00:00,19.3,68.0,13.0,0,1,0,0,0,0.7071067811865475,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17,45.0,3.0,287.9583333333333,254.72005208333334,2.7783505154639174,clear,spring,8.0
2012-04-16 04:00:00,17.4,77.0,15.0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,12.0,5.0,286.4166666666667,254.74981398809524,4.0,clear,spring,6.0
2012-04-16 05:00:00,17.4,77.0,15.0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17,10.0,32.0,286.1666666666667,254.75576636904762,30.75,clear,spring,38.0
2012-04-16 06:00:00,16.4,83.0,11.0,0,1,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,16.0,111.0,287.3333333333333,254.7914806547619,114.5,clear,spring,133.0
2012-04-16 07:00:00,16.4,83.0,9.0,0,1,0,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,46.0,331.0,292.2083333333333,254.92243303571428,340.25,clear,spring,387.0
2012-04-16 08:00:00,18.3,83.0,11.0,0,1,0,1,0,0.8660254037844387,-0.49999999999999983,0.0,1.0,1.0,6.123233995736766e-17,97.0,617.0,306.4166666666667,255.25576636904762,610.5,clouds,spring,597.0
2012-04-16 09:00:00,21.1,69.0,15.0,0,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,251.0,286.0,327.25,255.13671875,304.0,clear,spring,297.0
2012-04-16 10:00:00,21.1,69.0,17.0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,421.0,178.0,329.1666666666667,255.2021949404762,179.75,clear,spring,224.0
2012-04-16 11:00:00,22.1,65.0,17.0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,528.0,223.0,320.9583333333333,255.47600446428572,202.75,clear,spring,251.0
2012-04-16 12:00:00,24.0,57.0,17.0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,635.0,280.0,309.4166666666667,255.64267113095238,280.5,clear,spring,271.0
2012-04-16 13:00:00,26.8,45.0,20.0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,681.0,281.0,294.25,255.58909970238096,281.5,clear,spring,263.0
2012-04-16 14:00:00,27.7,45.0,22.0,0,1,0,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,628.0,218.0,276.8333333333333,255.4819568452381,240.75,clear,spring,288.0
2012-04-16 15:00:00,29.6,33.0,30.0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,617.0,255.0,262.6666666666667,255.89862351190476,272.0,clear,spring,275.0
2012-04-16 16:00:00,29.6,33.0,31.0,0,1,0,1,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,616.0,391.0,248.41666666666666,256.0176711309524,369.0,clear,spring,358.0
2012-04-16 17:00:00,29.6,33.0,26.0,0,1,0,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,623.0,632.0,237.66666666666666,255.8212425595238,686.5,clear,spring,712.0
2012-04-16 18:00:00,29.6,31.0,26.0,0,1,0,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17,479.0,646.0,241.375,256.2974330357143,687.25,clear,spring,676.0
2012-04-16 19:00:00,27.7,35.0,26.0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0,6.123233995736766e-17,379.0,421.0,249.58333333333334,256.4760044642857,480.5,clear,spring,522.0
2012-04-16 20:00:00,26.8,37.0,20.0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,291.0,276.0,255.54166666666666,257.0771949404762,289.0,clear,spring,375.0
2012-04-16 21:00:00,24.0,51.0,17.0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,6.123233995736766e-17,229.0,165.0,259.0416666666667,257.6664806547619,203.0,clear,spring,271.0
2012-04-16 22:00:00,24.0,51.0,17.0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17,134.0,108.0,260.7916666666667,258.2974330357143,118.0,clear,spring,214.0
2012-04-16 23:00:00,24.9,45.0,20.0,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.0,6.123233995736766e-17,90.0,67.0,264.125,258.9283854166667,58.75,clear,spring,121.0
2012-04-17 00:00:00,23.0,54.0,13.0,0,0,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,41.0,26.0,265.4166666666667,259.24981398809524,24.5,clear,spring,43.0
2012-04-17 01:00:00,22.1,57.0,11.0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,28.0,9.0,265.5,259.3510044642857,10.0,clear,spring,11.0
2012-04-17 02:00:00,18.3,83.0,7.0,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,14.0,2.0,264.7916666666667,259.3629092261905,6.0,clear,spring,4.0
2012-04-17 03:00:00,18.3,83.0,6.0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,8.0,2.0,264.375,259.37481398809524,3.0,clear,spring,6.0
2012-04-17 04:00:00,23.0,44.0,15.0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,6.0,2.0,264.2916666666667,259.39862351190476,3.0,clear,spring,9.0
2012-04-17 05:00:00,20.2,53.0,17.0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,38.0,24.0,264.4166666666667,259.44029017857144,22.0,clear,spring,30.0
2012-04-17 06:00:00,20.2,46.0,17.0,0,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,133.0,103.0,264.0833333333333,259.4760044642857,101.0,clear,spring,144.0
2012-04-17 07:00:00,20.2,43.0,17.0,0,0,1,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,387.0,384.0,264.5416666666667,259.7200520833333,295.25,clear,spring,461.0
2012-04-17 08:00:00,20.2,43.0,15.0,0,0,1,1,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,597.0,692.0,267.625,260.1783854166667,598.25,clear,spring,673.0
2012-04-17 09:00:00,20.2,38.0,33.0,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,297.0,319.0,270.7916666666667,260.06529017857144,329.75,clear,spring,400.0
2012-04-17 10:00:00,20.2,38.0,28.0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,224.0,181.0,275.0833333333333,260.5474330357143,175.25,clear,spring,217.0
2012-04-17 11:00:00,20.2,33.0,28.0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,251.0,239.0,274.7916666666667,260.76171875,225.5,clear,spring,239.0
2012-04-17 12:00:00,20.2,33.0,24.0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,271.0,259.0,274.2916666666667,260.76171875,267.75,clear,spring,244.0
2012-04-17 13:00:00,21.1,29.0,17.0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,263.0,283.0,273.1666666666667,260.6724330357143,280.75,clear,spring,239.0
2012-04-17 14:00:00,22.1,27.0,19.0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,288.0,224.0,272.1666666666667,260.4105282738095,241.75,clear,spring,257.0
2012-04-17 15:00:00,23.0,24.0,22.0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,275.0,203.0,270.875,260.6069568452381,240.75,clear,spring,308.0
2012-04-17 16:00:00,24.0,22.0,24.0,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,358.0,362.0,272.25,261.2319568452381,395.75,clear,spring,370.0
2012-04-17 17:00:00,22.1,25.0,20.0,0,0,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,712.0,744.0,272.75,261.27957589285717,716.25,clear,spring,781.0
2012-04-17 18:00:00,22.1,25.0,19.0,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,676.0,704.0,275.625,261.49981398809524,737.25,clear,spring,775.0
2012-04-17 19:00:00,20.2,26.0,17.0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,522.0,479.0,279.75,261.9224330357143,502.25,clear,spring,537.0
2012-04-17 20:00:00,20.2,23.0,19.0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,375.0,282.0,280.375,262.2676711309524,333.0,clear,spring,402.0
2012-04-17 21:00:00,18.3,26.0,20.0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,271.0,206.0,281.5,262.9819568452381,236.75,clear,spring,297.0
2012-04-17 22:00:00,17.4,30.0,17.0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,214.0,127.0,282.5833333333333,263.52362351190476,151.75,clear,spring,162.0
2012-04-17 23:00:00,17.4,32.0,15.0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,121.0,62.0,280.4166666666667,263.7319568452381,73.75,clear,spring,82.0
2012-04-18 00:00:00,17.4,32.0,11.0,0,0,1,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,43.0,30.0,278.7916666666667,263.8510044642857,33.5,clear,spring,38.0
2012-04-18 01:00:00,16.4,34.0,13.0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,11.0,12.0,278.5833333333333,263.89862351190476,14.25,clear,spring,14.0
2012-04-18 02:00:00,15.5,42.0,13.0,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,4.0,2.0,278.7083333333333,263.9105282738095,5.0,clouds,spring,9.0
2012-04-18 03:00:00,15.5,42.0,15.0,0,0,1,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,6.0,2.0,278.9166666666667,263.9521949404762,4.5,clouds,spring,6.0
2012-04-18 04:00:00,15.5,42.0,19.0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,9.0,4.96875,278.9166666666667,263.9760044642857,2.7421875,clouds,spring,7.0
2012-04-18 05:00:00,15.5,39.0,19.0,0,0,1,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,30.0,27.0,278.8333333333333,263.98809523809524,33.25,clouds,spring,34.0
2012-04-18 06:00:00,15.5,39.0,19.0,0,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,144.0,106.0,279.0,264.0297619047619,124.0,clouds,spring,134.0
2012-04-18 07:00:00,15.5,39.0,13.0,0,0,1,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,461.0,321.0,278.5833333333333,264.19642857142856,354.25,clouds,spring,418.0
2012-04-18 08:00:00,15.5,39.0,13.0,0,0,1,1,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,673.0,595.0,276.7916666666667,264.7738095238095,618.0,light_rain,spring,576.0
2012-04-18 09:00:00,14.6,44.0,20.0,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,400.0,302.0,272.75,264.6607142857143,318.0,light_rain,spring,265.0
2012-04-18 10:00:00,14.6,47.0,15.0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,217.0,153.0,267.125,264.4404761904762,161.75,light_rain,spring,147.0
2012-04-18 11:00:00,13.6,47.0,17.0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,239.0,180.0,264.2083333333333,264.4047619047619,201.75,light_rain,spring,119.0
2012-04-18 12:00:00,13.6,51.0,7.0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,244.0,182.0,259.2083333333333,264.0416666666667,240.5,light_rain,spring,110.0
2012-04-18 13:00:00,13.6,59.0,0.0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,239.0,163.0,253.625,263.61309523809524,247.5,light_rain,spring,64.0
2012-04-18 14:00:00,12.7,72.0,7.0,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,257.0,135.0,246.33333333333334,263.0238095238095,209.75,light_rain,spring,51.0
2012-04-18 15:00:00,11.7,77.0,13.0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,308.0,202.0,237.75,262.5238095238095,228.0,light_rain,spring,98.0
2012-04-18 16:00:00,11.7,77.0,15.0,0,0,1,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,370.0,307.0,229.0,261.9047619047619,324.0,clouds,spring,235.0
2012-04-18 17:00:00,11.7,77.0,13.0,0,0,1,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,781.0,579.0,223.375,261.4761904761905,664.0,clouds,spring,488.0
2012-04-18 18:00:00,11.7,77.0,0.0,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,775.0,585.0,211.16666666666666,260.9345238095238,691.0,clouds,spring,505.0
2012-04-18 19:00:00,11.7,77.0,9.0,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,537.0,384.0,199.91666666666666,260.4583333333333,479.0,clouds,spring,368.0
2012-04-18 20:00:00,11.7,77.0,7.0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,402.0,235.0,192.875,260.36309523809524,335.75,clouds,spring,260.0
