hour,direct_count,registered_count,total_count,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,humidity,windspeed_kmh,is_holiday,is_workday
2011-11-25 04:00:00,4,3,7,2011-11-25,4,4,11,0,clear,6.1,75.0,7.0,0,1
2011-11-25 05:00:00,2,3,5,2011-11-25,5,4,11,0,clear,5.2,75.0,0.0,0,1
2011-11-25 06:00:00,4,9,13,2011-11-25,6,4,11,0,clear,4.2,81.0,7.0,0,1
2011-11-25 07:00:00,4,31,35,2011-11-25,7,4,11,0,clear,4.2,81.0,0.0,0,1
2011-11-25 08:00:00,6,68,74,2011-11-25,8,4,11,0,clear,4.2,81.0,9.0,0,1
2011-11-25 09:00:00,25,70,95,2011-11-25,9,4,11,0,clear,7.0,76.0,0.0,0,1
2011-11-25 10:00:00,60,82,142,2011-11-25,10,4,11,0,clear,8.9,71.0,11.0,0,1
2011-11-25 11:00:00,99,127,226,2011-11-25,11,4,11,0,clear,10.8,66.0,7.0,0,1
2011-11-25 12:00:00,126,146,272,2011-11-25,12,4,11,0,clear,13.6,51.0,7.0,0,1
2011-11-25 13:00:00,143,140,283,2011-11-25,13,4,11,0,clear,15.5,45.0,15.0,0,1
2011-11-25 14:00:00,122,150,272,2011-11-25,14,4,11,0,clear,16.4,39.0,15.0,0,1
2011-11-25 15:00:00,165,145,310,2011-11-25,15,4,11,0,clear,16.4,36.0,13.0,0,1
2011-11-25 16:00:00,122,139,261,2011-11-25,16,4,11,0,clear,15.5,39.0,11.0,0,1
2011-11-25 17:00:00,57,127,184,2011-11-25,17,4,11,0,clear,15.5,34.0,7.0,0,1
2011-11-25 18:00:00,45,108,153,2011-11-25,18,4,11,0,clear,13.6,44.0,6.0,0,1
2011-11-25 19:00:00,38,96,134,2011-11-25,19,4,11,0,clear,11.7,67.0,0.0,0,1
2011-11-25 20:00:00,19,76,95,2011-11-25,20,4,11,0,clear,10.8,58.0,6.0,0,1
2011-11-25 21:00:00,24,61,85,2011-11-25,21,4,11,0,clear,8.9,71.0,0.0,0,1
2011-11-25 22:00:00,12,46,58,2011-11-25,22,4,11,0,clear,8.0,71.0,6.0,0,1
2011-11-25 23:00:00,5,28,33,2011-11-25,23,4,11,0,clear,8.0,76.0,7.0,0,1
2011-11-26 00:00:00,9,38,47,2011-11-26,0,5,11,1,clear,8.0,76.0,7.0,0,0
2011-11-26 01:00:00,5,24,29,2011-11-26,1,5,11,1,clear,7.0,76.0,6.0,0,0
2011-11-26 02:00:00,3,20,23,2011-11-26,2,5,11,1,clear,6.1,81.0,7.0,0,0
2011-11-26 03:00:00,8,9,17,2011-11-26,3,5,11,1,clear,6.1,81.0,0.0,0,0
2011-11-26 04:00:00,0,4,4,2011-11-26,4,5,11,1,clear,6.1,81.0,0.0,0,0
2011-11-26 05:00:00,0,3,3,2011-11-26,5,5,11,1,clear,6.1,75.0,7.0,0,0
2011-11-26 06:00:00,2,8,10,2011-11-26,6,5,11,1,clouds,6.1,75.0,6.0,0,0
2011-11-26 07:00:00,4,13,17,2011-11-26,7,5,11,1,clear,4.2,87.0,7.0,0,0
2011-11-26 08:00:00,10,50,60,2011-11-26,8,5,11,1,clear,7.0,76.0,6.0,0,0
2011-11-26 09:00:00,16,67,83,2011-11-26,9,5,11,1,clear,8.0,76.0,6.0,0,0
2011-11-26 10:00:00,57,84,141,2011-11-26,10,5,11,1,clear,8.9,81.0,0.0,0,0
2011-11-26 11:00:00,107,123,230,2011-11-26,11,5,11,1,clear,10.8,62.0,7.0,0,0
2011-11-26 12:00:00,137,172,309,2011-11-26,12,5,11,1,clear,12.7,51.0,0.0,0,0
2011-11-26 13:00:00,177,148,325,2011-11-26,13,5,11,1,clear,14.6,44.0,0.0,0,0
2011-11-26 14:00:00,141,158,299,2011-11-26,14,5,11,1,clouds,14.6,48.0,9.0,0,0
2011-11-26 15:00:00,154,160,314,2011-11-26,15,5,11,1,clouds,15.5,42.0,7.0,0,0
2011-11-26 16:00:00,137,138,275,2011-11-26,16,5,11,1,clouds,13.6,47.0,9.0,0,0
2011-11-26 17:00:00,62,122,184,2011-11-26,17,5,11,1,clouds,13.6,47.0,9.0,0,0
2011-11-26 18:00:00,67,118,185,2011-11-26,18,5,11,1,clouds,11.7,62.0,11.0,0,0
2011-11-26 19:00:00,46,100,146,2011-11-26,19,5,11,1,clouds,10.8,71.0,6.0,0,0
2011-11-26 20:00:00,55,86,141,2011-11-26,20,5,11,1,clouds,11.7,58.0,0.0,0,0
2011-11-26 21:00:00,20,72,92,2011-11-26,21,5,11,1,clouds,9.9,82.0,0.0,0,0
2011-11-26 22:00:00,14,51,65,2011-11-26,22,5,11,1,clouds,9.9,76.0,0.0,0,0
2011-11-26 23:00:00,18,51,69,2011-11-26,23,5,11,1,clear,8.9,81.0,0.0,0,0
2011-11-27 00:00:00,7,39,46,2011-11-27,0,6,11,1,clear,8.9,81.0,0.0,0,0
2011-11-27 01:00:00,9,35,44,2011-11-27,1,6,11,1,clear,8.9,81.0,0.0,0,0
2011-11-27 02:00:00,9,22,31,2011-11-27,2,6,11,1,clear,8.0,81.0,0.0,0,0
2011-11-27 03:00:00,9,8,17,2011-11-27,3,6,11,1,clear,8.0,87.0,0.0,0,0
2011-11-27 04:00:00,0,4,4,2011-11-27,4,6,11,1,clear,8.0,87.0,7.0,0,0
2011-11-27 05:00:00,0,5,5,2011-11-27,5,6,11,1,clear,8.9,87.0,13.0,0,0
2011-11-27 06:00:00,0,9,9,2011-11-27,6,6,11,1,clear,9.9,82.0,11.0,0,0
2011-11-27 07:00:00,12,11,23,2011-11-27,7,6,11,1,clear,9.9,87.0,15.0,0,0
2011-11-27 08:00:00,6,36,42,2011-11-27,8,6,11,1,clear,10.8,82.0,20.0,0,0
2011-11-27 09:00:00,21,90,111,2011-11-27,9,6,11,1,clear,13.6,72.0,19.0,0,0
2011-11-27 10:00:00,58,131,189,2011-11-27,10,6,11,1,clear,13.6,72.0,19.0,0,0
2011-11-27 11:00:00,83,157,240,2011-11-27,11,6,11,1,clear,15.5,63.0,24.0,0,0
2011-11-27 12:00:00,63,193,256,2011-11-27,12,6,11,1,clear,17.4,56.0,19.0,0,0
2011-11-27 13:00:00,97,216,313,2011-11-27,13,6,11,1,clear,17.4,60.0,13.0,0,0
2011-11-27 14:00:00,113,200,313,2011-11-27,14,6,11,1,clear,21.1,43.0,31.0,0,0
2011-11-27 15:00:00,96,221,317,2011-11-27,15,6,11,1,clear,21.1,43.0,19.0,0,0
2011-11-27 16:00:00,94,229,323,2011-11-27,16,6,11,1,clear,18.3,52.0,17.0,0,0
2011-11-27 17:00:00,37,167,204,2011-11-27,17,6,11,1,clear,17.4,56.0,13.0,0,0
2011-11-27 18:00:00,25,130,155,2011-11-27,18,6,11,1,clear,15.5,63.0,11.0,0,0
2011-11-27 19:00:00,30,109,139,2011-11-27,19,6,11,1,clear,14.6,67.0,15.0,0,0
2011-11-27 20:00:00,10,94,104,2011-11-27,20,6,11,1,clear,15.5,63.0,17.0,0,0
2011-11-27 21:00:00,13,75,88,2011-11-27,21,6,11,1,clear,14.6,67.0,19.0,0,0
2011-11-27 22:00:00,13,53,66,2011-11-27,22,6,11,1,clear,14.6,72.0,17.0,0,0
2011-11-27 23:00:00,5,27,32,2011-11-27,23,6,11,1,clear,14.6,72.0,17.0,0,0
2011-11-28 00:00:00,6,10,16,2011-11-28,0,0,11,0,clear,13.6,77.0,19.0,0,1
2011-11-28 01:00:00,1,12,13,2011-11-28,1,0,11,0,clear,13.6,77.0,20.0,0,1
2011-11-28 03:00:00,1,4,5,2011-11-28,3,0,11,0,clear,12.7,88.0,15.0,0,1
2011-11-28 04:00:00,0,4,4,2011-11-28,4,0,11,0,clear,12.7,82.0,6.0,0,1
2011-11-28 05:00:00,0,34,34,2011-11-28,5,0,11,0,clear,10.8,87.0,0.0,0,1
2011-11-28 06:00:00,6,98,104,2011-11-28,6,0,11,0,clear,11.7,82.0,6.0,0,1
2011-11-28 07:00:00,7,270,277,2011-11-28,7,0,11,0,clear,11.7,88.0,0.0,0,1
2011-11-28 08:00:00,13,394,407,2011-11-28,8,0,11,0,clouds,11.7,94.0,0.0,0,1
2011-11-28 09:00:00,17,191,208,2011-11-28,9,0,11,0,clouds,12.7,88.0,15.0,0,1
2011-11-28 10:00:00,21,86,107,2011-11-28,10,0,11,0,clouds,14.6,77.0,9.0,0,1
2011-11-28 11:00:00,11,107,118,2011-11-28,11,0,11,0,clouds,16.4,68.0,7.0,0,1
2011-11-28 12:00:00,13,165,178,2011-11-28,12,0,11,0,clear,18.3,60.0,7.0,0,1
2011-11-28 13:00:00,25,137,162,2011-11-28,13,0,11,0,clouds,19.3,56.0,0.0,0,1
2011-11-28 14:00:00,14,129,143,2011-11-28,14,0,11,0,clear,20.2,56.0,0.0,0,1
2011-11-28 15:00:00,18,132,150,2011-11-28,15,0,11,0,clear,19.3,60.0,11.0,0,1
2011-11-28 16:00:00,24,240,264,2011-11-28,16,0,11,0,clear,18.3,60.0,13.0,0,1
2011-11-28 17:00:00,24,444,468,2011-11-28,17,0,11,0,clear,19.3,56.0,13.0,0,1
2011-11-28 18:00:00,20,396,416,2011-11-28,18,0,11,0,clear,18.3,64.0,15.0,0,1
2011-11-28 19:00:00,4,260,264,2011-11-28,19,0,11,0,clear,17.4,73.0,15.0,0,1
2011-11-28 20:00:00,12,206,218,2011-11-28,20,0,11,0,clouds,17.4,73.0,17.0,0,1
2011-11-28 21:00:00,4,152,156,2011-11-28,21,0,11,0,clouds,17.4,77.0,15.0,0,1
2011-11-28 22:00:00,7,102,109,2011-11-28,22,0,11,0,clouds,16.4,83.0,7.0,0,1
2011-11-28 23:00:00,5,41,46,2011-11-28,23,0,11,0,clouds,16.4,83.0,9.0,0,1
2011-11-29 00:00:00,4,18,22,2011-11-29,0,1,11,0,clear,16.4,83.0,0.0,0,1
2011-11-29 01:00:00,1,16,17,2011-11-29,1,1,11,0,clear,16.4,83.0,6.0,0,1
2011-11-29 02:00:00,0,5,5,2011-11-29,2,1,11,0,clouds,15.5,88.0,0.0,0,1
2011-11-29 03:00:00,0,2,2,2011-11-29,3,1,11,0,clouds,15.5,88.0,0.0,0,1
2011-11-29 04:00:00,1,5,6,2011-11-29,4,1,11,0,clouds,16.4,83.0,22.0,0,1
2011-11-29 05:00:00,1,21,22,2011-11-29,5,1,11,0,clear,15.5,88.0,19.0,0,1
2011-11-29 06:00:00,1,88,89,2011-11-29,6,1,11,0,clear,16.4,83.0,19.0,0,1
2011-11-29 07:00:00,12,330,342,2011-11-29,7,1,11,0,clear,16.4,77.0,15.0,0,1
2011-11-29 08:00:00,9,440,449,2011-11-29,8,1,11,0,clear,17.4,77.0,19.0,0,1
2011-11-29 09:00:00,5,197,202,2011-11-29,9,1,11,0,light_rain,18.3,73.0,28.0,0,1
2011-11-29 10:00:00,2,34,36,2011-11-29,10,1,11,0,light_rain,18.3,73.0,28.0,0,1
2011-11-29 11:00:00,1,10,11,2011-11-29,11,1,11,0,light_rain,15.5,88.0,20.0,0,1
2011-11-29 12:00:00,1,17,18,2011-11-29,12,1,11,0,light_rain,11.7,82.0,28.0,0,1
2011-11-29 13:00:00,0,22,22,2011-11-29,13,1,11,0,light_rain,11.7,77.0,19.0,0,1
2011-11-29 14:00:00,1,35,36,2011-11-29,14,1,11,0,light_rain,10.8,94.0,13.0,0,1
2011-11-29 15:00:00,5,60,65,2011-11-29,15,1,11,0,light_rain,10.8,87.0,22.0,0,1
2011-11-29 16:00:00,5,146,151,2011-11-29,16,1,11,0,light_rain,10.8,87.0,15.0,0,1
2011-11-29 17:00:00,8,346,354,2011-11-29,17,1,11,0,clouds,10.8,87.0,20.0,0,1
2011-11-29 18:00:00,11,347,358,2011-11-29,18,1,11,0,clouds,10.8,82.0,20.0,0,1
2011-11-29 19:00:00,6,244,250,2011-11-29,19,1,11,0,clouds,10.8,82.0,22.0,0,1
2011-11-29 20:00:00,8,176,184,2011-11-29,20,1,11,0,clouds,9.9,87.0,17.0,0,1
2011-11-29 21:00:00,9,116,125,2011-11-29,21,1,11,0,clouds,9.9,87.0,17.0,0,1
2011-11-29 22:00:00,5,90,95,2011-11-29,22,1,11,0,clear,9.9,82.0,20.0,0,1
2011-11-29 23:00:00,0,53,53,2011-11-29,23,1,11,0,clear,8.9,76.0,26.0,0,1
2011-11-30 00:00:00,1,23,24,2011-11-30,0,2,11,0,clear,8.9,62.0,28.0,0,1
2011-11-30 01:00:00,0,8,8,2011-11-30,1,2,11,0,clear,8.0,66.0,22.0,0,1
2011-11-30 02:00:00,0,5,5,2011-11-30,2,2,11,0,clear,7.0,70.0,11.0,0,1
2011-11-30 03:00:00,0,1,1,2011-11-30,3,2,11,0,clear,7.0,70.0,11.0,0,1
2011-11-30 04:00:00,0,5,5,2011-11-30,4,2,11,0,clear,6.1,75.0,15.0,0,1
2011-11-30 05:00:00,1,21,22,2011-11-30,5,2,11,0,clear,5.2,81.0,13.0,0,1
2011-11-30 06:00:00,3,100,103,2011-11-30,6,2,11,0,clear,4.2,87.0,7.0,0,1
2011-11-30 07:00:00,9,276,285,2011-11-30,7,2,11,0,clear,4.2,81.0,7.0,0,1
2011-11-30 08:00:00,13,465,478,2011-11-30,8,2,11,0,clear,5.2,81.0,13.0,0,1
2011-11-30 09:00:00,7,186,193,2011-11-30,9,2,11,0,clear,6.1,75.0,19.0,0,1
2011-11-30 10:00:00,15,95,110,2011-11-30,10,2,11,0,clear,8.0,66.0,15.0,0,1
2011-11-30 11:00:00,10,112,122,2011-11-30,11,2,11,0,clear,9.9,54.0,20.0,0,1
2011-11-30 12:00:00,12,148,160,2011-11-30,12,2,11,0,clouds,8.9,53.0,19.0,0,1
2011-11-30 13:00:00,16,131,147,2011-11-30,13,2,11,0,clouds,9.9,43.0,24.0,0,1
2011-11-30 14:00:00,13,99,112,2011-11-30,14,2,11,0,clouds,9.9,43.0,24.0,0,1
2011-11-30 15:00:00,11,104,115,2011-11-30,15,2,11,0,clear,8.9,46.0,22.0,0,1
2011-11-30 16:00:00,27,199,226,2011-11-30,16,2,11,0,clear,8.9,46.0,19.0,0,1
2011-11-30 17:00:00,15,365,380,2011-11-30,17,2,11,0,clouds,8.0,49.0,22.0,0,1
2011-11-30 18:00:00,7,369,376,2011-11-30,18,2,11,0,clear,8.0,49.0,22.0,0,1
2011-11-30 19:00:00,6,273,279,2011-11-30,19,2,11,0,clouds,7.0,57.0,19.0,0,1
2011-11-30 20:00:00,6,184,190,2011-11-30,20,2,11,0,clouds,7.0,57.0,19.0,0,1
2011-11-30 21:00:00,7,128,135,2011-11-30,21,2,11,0,clear,7.0,53.0,26.0,0,1
2011-11-30 22:00:00,5,82,87,2011-11-30,22,2,11,0,clear,6.1,56.0,20.0,0,1
2011-11-30 23:00:00,4,46,50,2011-11-30,23,2,11,0,clear,5.2,52.0,19.0,0,1
2011-12-01 00:00:00,1,19,20,2011-12-01,0,3,12,0,clear,5.2,52.0,22.0,0,1
2011-12-01 01:00:00,1,9,10,2011-12-01,1,3,12,0,clear,4.2,60.0,19.0,0,1
2011-12-01 02:00:00,1,8,9,2011-12-01,2,3,12,0,clear,4.2,56.0,20.0,0,1
2011-12-01 03:00:00,1,6,7,2011-12-01,3,3,12,0,clear,4.2,56.0,17.0,0,1
2011-12-01 04:00:00,0,1,1,2011-12-01,4,3,12,0,clear,4.2,56.0,19.0,0,1
2011-12-01 05:00:00,1,23,24,2011-12-01,5,3,12,0,clear,4.2,56.0,17.0,0,1
2011-12-01 06:00:00,5,92,97,2011-12-01,6,3,12,0,clear,3.3,65.0,19.0,0,1
2011-12-01 07:00:00,11,265,276,2011-12-01,7,3,12,0,clear,3.3,65.0,24.0,0,1
2011-12-01 08:00:00,15,462,477,2011-12-01,8,3,12,0,clear,4.2,60.0,22.0,0,1
2011-12-01 09:00:00,9,215,224,2011-12-01,9,3,12,0,clear,6.1,52.0,22.0,0,1
2011-12-01 10:00:00,7,86,93,2011-12-01,10,3,12,0,clear,7.0,53.0,20.0,0,1
2011-12-01 11:00:00,7,95,102,2011-12-01,11,3,12,0,clear,8.0,49.0,17.0,0,1
2011-12-01 12:00:00,9,139,148,2011-12-01,12,3,12,0,clear,8.9,46.0,15.0,0,1
2011-12-01 13:00:00,17,137,154,2011-12-01,13,3,12,0,clear,10.8,40.0,15.0,0,1
2011-12-01 14:00:00,20,130,150,2011-12-01,14,3,12,0,clear,10.8,40.0,15.0,0,1
2011-12-01 15:00:00,10,144,154,2011-12-01,15,3,12,0,clear,10.8,40.0,15.0,0,1
2011-12-01 16:00:00,9,192,201,2011-12-01,16,3,12,0,clear,10.8,40.0,13.0,0,1
2011-12-01 17:00:00,9,409,418,2011-12-01,17,3,12,0,clear,8.9,46.0,9.0,0,1
2011-12-01 18:00:00,12,393,405,2011-12-01,18,3,12,0,clear,8.9,43.0,7.0,0,1
2011-12-01 19:00:00,9,219,228,2011-12-01,19,3,12,0,clear,8.0,46.0,7.0,0,1
2011-12-01 20:00:00,12,178,190,2011-12-01,20,3,12,0,clear,8.0,46.0,7.0,0,1
2011-12-01 21:00:00,8,154,162,2011-12-01,21,3,12,0,clear,6.1,61.0,7.0,0,1
2011-12-01 22:00:00,5,99,104,2011-12-01,22,3,12,0,clear,6.1,61.0,0.0,0,1
2011-12-01 23:00:00,3,70,73,2011-12-01,23,3,12,0,clear,4.2,70.0,6.0,0,1
2011-12-02 00:00:00,6,32,38,2011-12-02,0,4,12,0,clear,4.2,70.0,6.0,0,1
2011-12-02 01:00:00,1,14,15,2011-12-02,1,4,12,0,clear,3.3,75.0,0.0,0,1
2011-12-02 02:00:00,0,10,10,2011-12-02,2,4,12,0,clear,3.3,75.0,0.0,0,1
2011-12-02 03:00:00,0,1,1,2011-12-02,3,4,12,0,clear,2.3,80.0,0.0,0,1
2011-12-02 04:00:00,0,3,3,2011-12-02,4,4,12,0,clear,2.3,80.0,0.0,0,1
2011-12-02 05:00:00,0,23,23,2011-12-02,5,4,12,0,clear,2.3,80.0,6.0,0,1
2011-12-02 06:00:00,3,84,87,2011-12-02,6,4,12,0,clear,2.3,80.0,0.0,0,1
2011-12-02 07:00:00,6,199,205,2011-12-02,7,4,12,0,clear,2.3,87.0,6.0,0,1
2011-12-02 08:00:00,13,432,445,2011-12-02,8,4,12,0,clear,3.3,87.0,0.0,0,1
2011-12-02 09:00:00,12,234,246,2011-12-02,9,4,12,0,clear,5.2,81.0,0.0,0,1
2011-12-02 10:00:00,16,89,105,2011-12-02,10,4,12,0,clear,6.1,75.0,15.0,0,1
2011-12-02 11:00:00,18,142,160,2011-12-02,11,4,12,0,clear,8.0,66.0,11.0,0,1
2011-12-02 12:00:00,18,186,204,2011-12-02,12,4,12,0,clear,8.9,57.0,9.0,0,1
2011-12-02 13:00:00,19,188,207,2011-12-02,13,4,12,0,clear,10.8,47.0,9.0,0,1
2011-12-02 14:00:00,25,145,170,2011-12-02,14,4,12,0,clear,11.7,44.0,7.0,0,1
2011-12-02 15:00:00,24,175,199,2011-12-02,15,4,12,0,clear,11.7,41.0,6.0,0,1
2011-12-02 16:00:00,22,254,276,2011-12-02,16,4,12,0,clear,11.7,41.0,6.0,0,1
2011-12-02 17:00:00,20,391,411,2011-12-02,17,4,12,0,clear,11.7,38.0,0.0,0,1
2011-12-02 18:00:00,10,362,372,2011-12-02,18,4,12,0,clear,10.8,50.0,0.0,0,1
2011-12-02 19:00:00,13,252,265,2011-12-02,19,4,12,0,clear,8.0,53.0,17.0,0,1
2011-12-02 20:00:00,12,178,190,2011-12-02,20,4,12,0,clear,9.9,40.0,19.0,0,1
2011-12-02 21:00:00,9,102,111,2011-12-02,21,4,12,0,clear,8.0,49.0,13.0,0,1
2011-12-02 22:00:00,7,95,102,2011-12-02,22,4,12,0,clear,7.0,53.0,13.0,0,1
2011-12-02 23:00:00,14,81,95,2011-12-02,23,4,12,0,clear,7.0,53.0,19.0,0,1
2011-12-03 00:00:00,10,65,75,2011-12-03,0,5,12,1,clear,6.1,56.0,17.0,0,0
2011-12-03 01:00:00,9,62,71,2011-12-03,1,5,12,1,clear,4.2,65.0,13.0,0,0
2011-12-03 02:00:00,9,41,50,2011-12-03,2,5,12,1,clear,4.2,65.0,11.0,0,0
2011-12-03 03:00:00,4,5,9,2011-12-03,3,5,12,1,clear,3.3,70.0,9.0,0,0
2011-12-03 04:00:00,1,7,8,2011-12-03,4,5,12,1,clear,2.3,75.0,9.0,0,0
2011-12-03 05:00:00,0,6,6,2011-12-03,5,5,12,1,clear,3.3,70.0,6.0,0,0
2011-12-03 06:00:00,1,10,11,2011-12-03,6,5,12,1,clear,3.3,65.0,7.0,0,0
2011-12-03 07:00:00,2,24,26,2011-12-03,7,5,12,1,clear,2.3,75.0,6.0,0,0
2011-12-03 08:00:00,1,62,63,2011-12-03,8,5,12,1,clear,3.3,75.0,6.0,0,0
2011-12-03 09:00:00,25,99,124,2011-12-03,9,5,12,1,clear,4.2,70.0,7.0,0,0
2011-12-03 10:00:00,22,173,195,2011-12-03,10,5,12,1,clear,7.0,61.0,9.0,0,0
2011-12-03 11:00:00,48,227,275,2011-12-03,11,5,12,1,clear,7.0,57.0,6.0,0,0
2011-12-03 12:00:00,78,280,358,2011-12-03,12,5,12,1,clear,8.9,50.0,0.0,0,0
2011-12-03 13:00:00,70,222,292,2011-12-03,13,5,12,1,clear,8.9,50.0,6.0,0,0
2011-12-03 14:00:00,92,251,343,2011-12-03,14,5,12,1,clear,8.9,46.0,0.0,0,0
2011-12-03 15:00:00,100,237,337,2011-12-03,15,5,12,1,clear,9.9,46.0,0.0,0,0
2011-12-03 16:00:00,75,230,305,2011-12-03,16,5,12,1,clear,9.9,46.0,0.0,0,0
2011-12-03 17:00:00,46,186,232,2011-12-03,17,5,12,1,clear,8.9,62.0,0.0,0,0
2011-12-03 18:00:00,31,193,224,2011-12-03,18,5,12,1,clear,8.0,53.0,9.0,0,0
2011-12-03 19:00:00,31,144,175,2011-12-03,19,5,12,1,clear,6.1,61.0,6.0,0,0
2011-12-03 20:00:00,17,110,127,2011-12-03,20,5,12,1,clear,6.1,61.0,6.0,0,0
2011-12-03 21:00:00,5,104,109,2011-12-03,21,5,12,1,clouds,6.1,61.0,6.0,0,0
2011-12-03 22:00:00,17,97,114,2011-12-03,22,5,12,1,clouds,7.0,61.0,6.0,0,0
2011-12-03 23:00:00,12,73,85,2011-12-03,23,5,12,1,clear,6.1,70.0,9.0,0,0
2011-12-04 00:00:00,19,64,83,2011-12-04,0,6,12,1,clear,6.1,70.0,7.0,0,0
2011-12-04 01:00:00,20,54,74,2011-12-04,1,6,12,1,clear,6.1,75.0,6.0,0,0
2011-12-04 02:00:00,11,51,62,2011-12-04,2,6,12,1,clear,4.2,81.0,0.0,0,0
2011-12-04 03:00:00,7,34,41,2011-12-04,3,6,12,1,clear,5.2,75.0,0.0,0,0
2011-12-04 04:00:00,2,9,11,2011-12-04,4,6,12,1,clear,4.2,87.0,0.0,0,0
2011-12-04 05:00:00,2,2,4,2011-12-04,5,6,12,1,clear,4.2,81.0,0.0,0,0
2011-12-04 06:00:00,1,3,4,2011-12-04,6,6,12,1,clear,3.3,93.0,0.0,0,0
2011-12-04 07:00:00,3,23,26,2011-12-04,7,6,12,1,clear,4.2,87.0,0.0,0,0
2011-12-04 08:00:00,7,48,55,2011-12-04,8,6,12,1,clear,4.2,87.0,0.0,0,0
2011-12-04 09:00:00,12,114,126,2011-12-04,9,6,12,1,clear,6.1,81.0,0.0,0,0
2011-12-04 10:00:00,36,180,216,2011-12-04,10,6,12,1,clear,7.0,81.0,9.0,0,0
2011-12-04 11:00:00,48,206,254,2011-12-04,11,6,12,1,clear,8.0,81.0,11.0,0,0
2011-12-04 12:00:00,82,247,329,2011-12-04,12,6,12,1,clear,8.9,81.0,11.0,0,0
2011-12-04 13:00:00,88,269,357,2011-12-04,13,6,12,1,clear,10.8,66.0,15.0,0,0
2011-12-04 14:00:00,77,246,323,2011-12-04,14,6,12,1,clear,11.7,62.0,9.0,0,0
2011-12-04 15:00:00,69,227,296,2011-12-04,15,6,12,1,clear,11.7,62.0,13.0,0,0
2011-12-04 16:00:00,64,266,330,2011-12-04,16,6,12,1,clear,11.7,58.0,15.0,0,0
2011-12-04 17:00:00,38,207,245,2011-12-04,17,6,12,1,clear,9.9,76.0,9.0,0,0
2011-12-04 18:00:00,10,161,171,2011-12-04,18,6,12,1,clear,9.9,71.0,0.0,0,0
2011-12-04 19:00:00,15,158,173,2011-12-04,19,6,12,1,clear,9.9,76.0,0.0,0,0
2011-12-04 20:00:00,8,116,124,2011-12-04,20,6,12,1,clear,8.9,76.0,9.0,0,0
2011-12-04 21:00:00,7,65,72,2011-12-04,21,6,12,1,clear,8.9,81.0,7.0,0,0
2011-12-04 22:00:00,5,59,64,2011-12-04,22,6,12,1,clear,8.0,87.0,7.0,0,0
2011-12-04 23:00:00,3,42,45,2011-12-04,23,6,12,1,clear,8.0,87.0,7.0,0,0
2011-12-05 00:00:00,3,21,24,2011-12-05,0,0,12,0,clear,7.0,87.0,6.0,0,1
2011-12-05 01:00:00,2,10,12,2011-12-05,1,0,12,0,clear,7.0,87.0,0.0,0,1
2011-12-05 02:00:00,0,8,8,2011-12-05,2,0,12,0,clear,7.0,87.0,0.0,0,1
2011-12-05 03:00:00,0,2,2,2011-12-05,3,0,12,0,clear,7.0,87.0,0.0,0,1
2011-12-05 04:00:00,0,7,7,2011-12-05,4,0,12,0,clear,6.1,87.0,7.0,0,1
2011-12-05 05:00:00,1,24,25,2011-12-05,5,0,12,0,clear,6.1,87.0,7.0,0,1
2011-12-05 06:00:00,1,89,90,2011-12-05,6,0,12,0,clear,6.1,93.0,6.0,0,1
2011-12-05 07:00:00,9,274,283,2011-12-05,7,0,12,0,clear,7.0,90.0,0.0,0,1
2011-12-05 08:00:00,12,392,404,2011-12-05,8,0,12,0,clear,7.0,93.0,0.0,0,1
2011-12-05 09:00:00,12,178,190,2011-12-05,9,0,12,0,clouds,8.9,87.0,6.0,0,1
2011-12-05 10:00:00,9,78,87,2011-12-05,10,0,12,0,clouds,8.9,87.0,6.0,0,1
2011-12-05 11:00:00,17,106,123,2011-12-05,11,0,12,0,clouds,8.9,87.0,6.0,0,1
2011-12-05 12:00:00,29,125,154,2011-12-05,12,0,12,0,clouds,10.8,76.0,7.0,0,1
2011-12-05 13:00:00,18,153,171,2011-12-05,13,0,12,0,clouds,11.7,71.0,6.0,0,1
2011-12-05 14:00:00,7,126,133,2011-12-05,14,0,12,0,clouds,13.6,67.0,0.0,0,1
2011-12-05 15:00:00,16,132,148,2011-12-05,15,0,12,0,clouds,13.6,72.0,6.0,0,1
2011-12-05 16:00:00,10,238,248,2011-12-05,16,0,12,0,clear,15.5,63.0,6.0,0,1
2011-12-05 17:00:00,16,430,446,2011-12-05,17,0,12,0,clear,11.7,77.0,0.0,0,1
2011-12-05 18:00:00,13,386,399,2011-12-05,18,0,12,0,clear,12.7,77.0,0.0,0,1
2011-12-05 19:00:00,13,295,308,2011-12-05,19,0,12,0,clouds,13.6,77.0,0.0,0,1
2011-12-05 20:00:00,15,190,205,2011-12-05,20,0,12,0,clouds,13.6,82.0,7.0,0,1
2011-12-05 21:00:00,10,166,176,2011-12-05,21,0,12,0,clouds,12.7,88.0,6.0,0,1
2011-12-05 22:00:00,12,94,106,2011-12-05,22,0,12,0,clouds,12.7,88.0,9.0,0,1
2011-12-05 23:00:00,8,54,62,2011-12-05,23,0,12,0,clouds,13.6,88.0,9.0,0,1
2011-12-06 00:00:00,3,25,28,2011-12-06,0,1,12,0,clouds,15.5,77.0,20.0,0,1
2011-12-06 01:00:00,2,14,16,2011-12-06,1,1,12,0,clouds,13.6,88.0,20.0,0,1
