hour,registered_count,direct_count,total_count,missing_rental,date,hour_of_day,day_of_week,month,is_weekend,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,missing_weather,is_holiday
2011-11-17 20:00:00,162,7,169,0,2011-11-17,20,3,11,0,clear,6.1,3.0,42.0,19.0,0,0
2011-11-17 21:00:00,113,3,116,0,2011-11-17,21,3,11,0,clear,6.1,3.0,42.0,17.0,0,0
2011-11-17 22:00:00,83,1,84,0,2011-11-17,22,3,11,0,clear,4.2,-0.0,52.0,17.0,0,0
2011-11-17 23:00:00,58,0,58,0,2011-11-17,23,3,11,0,clear,4.2,1.0,52.0,15.0,0,0
2011-11-18 00:00:00,28,2,30,0,2011-11-18,0,4,11,0,clear,4.2,1.0,48.0,11.0,0,0
2011-11-18 01:00:00,10,0,10,0,2011-11-18,1,4,11,0,clear,4.2,-1.0,44.0,22.0,0,0
2011-11-18 02:00:00,8,2,10,0,2011-11-18,2,4,11,0,clear,3.3,-1.0,44.0,15.0,0,0
2011-11-18 03:00:00,2,0,2,0,2011-11-18,3,4,11,0,clear,3.3,-2.0,41.0,19.0,0,0
2011-11-18 04:00:00,5,0,5,0,2011-11-18,4,4,11,0,clear,2.3,-1.0,44.0,11.0,0,0
2011-11-18 05:00:00,22,0,22,0,2011-11-18,5,4,11,0,clear,2.3,-1.0,44.0,9.0,0,0
2011-11-18 06:00:00,70,1,71,0,2011-11-18,6,4,11,0,clear,2.3,1.0,44.0,6.0,0,0
2011-11-18 07:00:00,211,5,216,0,2011-11-18,7,4,11,0,clear,2.3,-1.0,44.0,11.0,0,0
2011-11-18 08:00:00,369,6,375,0,2011-11-18,8,4,11,0,clear,2.3,-1.0,44.0,13.0,0,0
2011-11-18 09:00:00,207,6,213,0,2011-11-18,9,4,11,0,clear,4.2,1.0,41.0,13.0,0,0
2011-11-18 10:00:00,105,10,115,0,2011-11-18,10,4,11,0,clear,4.2,-0.0,41.0,19.0,0,0
2011-11-18 11:00:00,122,18,140,0,2011-11-18,11,4,11,0,clear,6.1,4.0,36.0,9.0,0,0
2011-11-18 12:00:00,143,22,165,0,2011-11-18,12,4,11,0,clear,7.0,6.0,33.0,0.0,0,0
2011-11-18 13:00:00,146,31,177,0,2011-11-18,13,4,11,0,clear,8.0,5.0,31.0,15.0,0,0
2011-11-18 14:00:00,123,31,154,0,2011-11-18,14,4,11,0,clear,8.0,6.0,31.0,9.0,0,0
2011-11-18 15:00:00,151,27,178,0,2011-11-18,15,4,11,0,clear,8.0,6.0,29.0,9.0,0,0
2011-11-18 16:00:00,190,19,209,0,2011-11-18,16,4,11,0,clear,8.0,6.0,29.0,9.0,0,0
2011-11-18 17:00:00,361,17,378,0,2011-11-18,17,4,11,0,clear,7.0,6.0,31.0,9.0,0,0
2011-11-18 18:00:00,312,16,328,0,2011-11-18,18,4,11,0,clear,6.1,4.0,36.0,11.0,0,0
2011-11-18 19:00:00,183,7,190,0,2011-11-18,19,4,11,0,clear,5.2,2.0,41.0,11.0,0,0
2011-11-18 20:00:00,129,8,137,0,2011-11-18,20,4,11,0,clear,5.2,2.0,48.0,13.0,0,0
2011-11-18 21:00:00,108,3,111,0,2011-11-18,21,4,11,0,clear,5.2,2.0,48.0,11.0,0,0
2011-11-18 22:00:00,88,9,97,0,2011-11-18,22,4,11,0,clear,4.2,2.0,52.0,7.0,0,0
2011-11-18 23:00:00,54,5,59,0,2011-11-18,23,4,11,0,clear,4.2,2.0,60.0,9.0,0,0
2011-11-19 00:00:00,49,4,53,0,2011-11-19,0,5,11,1,clear,4.2,1.0,56.0,13.0,0,0
2011-11-19 01:00:00,34,1,35,0,2011-11-19,1,5,11,1,clear,4.2,-1.0,52.0,20.0,0,0
2011-11-19 02:00:00,34,12,46,0,2011-11-19,2,5,11,1,clear,3.3,-0.0,56.0,11.0,0,0
2011-11-19 03:00:00,11,4,15,0,2011-11-19,3,5,11,1,clear,4.2,-0.0,48.0,17.0,0,0
2011-11-19 04:00:00,4,4,8,0,2011-11-19,4,5,11,1,clear,4.2,-1.0,48.0,22.0,0,0
2011-11-19 05:00:00,2,0,2,0,2011-11-19,5,5,11,1,clear,3.3,-1.0,56.0,17.0,0,0
2011-11-19 06:00:00,10,2,12,0,2011-11-19,6,5,11,1,clear,3.3,-2.0,60.0,22.0,0,0
2011-11-19 07:00:00,38,3,41,0,2011-11-19,7,5,11,1,clear,3.3,-1.0,60.0,17.0,0,0
2011-11-19 08:00:00,80,12,92,0,2011-11-19,8,5,11,1,clear,4.2,-0.0,56.0,17.0,0,0
2011-11-19 09:00:00,130,12,142,0,2011-11-19,9,5,11,1,clear,5.2,1.0,52.0,20.0,0,0
2011-11-19 10:00:00,165,35,200,0,2011-11-19,10,5,11,1,clear,7.0,4.0,45.0,17.0,0,0
2011-11-19 11:00:00,183,50,233,0,2011-11-19,11,5,11,1,clear,8.9,9.0,40.0,0.0,0,0
2011-11-19 12:00:00,218,93,311,0,2011-11-19,12,5,11,1,clear,10.8,11.0,35.0,19.0,0,0
2011-11-19 13:00:00,245,118,363,0,2011-11-19,13,5,11,1,clear,11.7,12.0,30.0,19.0,0,0
2011-11-19 14:00:00,228,121,349,0,2011-11-19,14,5,11,1,clear,11.7,12.0,32.0,20.0,0,0
2011-11-19 15:00:00,262,120,382,0,2011-11-19,15,5,11,1,clear,11.7,12.0,41.0,13.0,0,0
2011-11-19 16:00:00,188,99,287,0,2011-11-19,16,5,11,1,clear,11.7,12.0,38.0,20.0,0,0
2011-11-19 17:00:00,171,61,232,0,2011-11-19,17,5,11,1,clear,10.8,11.0,40.0,13.0,0,0
2011-11-19 18:00:00,172,36,208,0,2011-11-19,18,5,11,1,clear,9.9,10.0,46.0,9.0,0,0
2011-11-19 19:00:00,149,33,182,0,2011-11-19,19,5,11,1,clouds,8.0,6.0,71.0,9.0,0,0
2011-11-19 20:00:00,115,48,163,0,2011-11-19,20,5,11,1,clouds,8.9,8.0,57.0,7.0,0,0
2011-11-19 21:00:00,79,29,108,0,2011-11-19,21,5,11,1,clouds,8.9,7.0,62.0,13.0,0,0
2011-11-19 22:00:00,80,26,106,0,2011-11-19,22,5,11,1,clouds,9.9,10.0,62.0,11.0,0,0
2011-11-19 23:00:00,73,20,93,0,2011-11-19,23,5,11,1,clear,9.9,10.0,62.0,15.0,0,0
2011-11-20 00:00:00,79,14,93,0,2011-11-20,0,6,11,1,clear,9.9,10.0,66.0,11.0,0,0
2011-11-20 01:00:00,73,11,84,0,2011-11-20,1,6,11,1,clear,10.8,11.0,62.0,17.0,0,0
2011-11-20 02:00:00,44,12,56,0,2011-11-20,2,6,11,1,clear,10.8,11.0,62.0,19.0,0,0
2011-11-20 03:00:00,31,6,37,0,2011-11-20,3,6,11,1,clouds,10.8,11.0,66.0,19.0,0,0
2011-11-20 04:00:00,10,2,12,0,2011-11-20,4,6,11,1,clouds,10.8,11.0,71.0,19.0,0,0
2011-11-20 05:00:00,4,0,4,0,2011-11-20,5,6,11,1,clouds,11.7,12.0,67.0,19.0,0,0
2011-11-20 06:00:00,6,3,9,0,2011-11-20,6,6,11,1,clouds,11.7,12.0,67.0,17.0,0,0
2011-11-20 07:00:00,19,4,23,0,2011-11-20,7,6,11,1,clear,11.7,12.0,67.0,15.0,0,0
2011-11-20 08:00:00,52,13,65,0,2011-11-20,8,6,11,1,clouds,11.7,12.0,71.0,19.0,0,0
2011-11-20 09:00:00,109,29,138,0,2011-11-20,9,6,11,1,clear,12.7,13.0,72.0,11.0,0,0
2011-11-20 10:00:00,183,46,229,0,2011-11-20,10,6,11,1,clouds,12.7,13.0,72.0,7.0,0,0
2011-11-20 11:00:00,212,74,286,0,2011-11-20,11,6,11,1,clouds,15.5,16.0,63.0,7.0,0,0
2011-11-20 12:00:00,234,70,304,0,2011-11-20,12,6,11,1,clouds,15.5,16.0,63.0,9.0,0,0
2011-11-20 13:00:00,285,84,369,0,2011-11-20,13,6,11,1,clouds,17.4,18.0,60.0,13.0,0,0
2011-11-20 14:00:00,250,113,363,0,2011-11-20,14,6,11,1,clear,16.4,17.0,63.0,17.0,0,0
2011-11-20 15:00:00,242,109,351,0,2011-11-20,15,6,11,1,clouds,16.4,17.0,68.0,13.0,0,0
2011-11-20 16:00:00,225,81,306,0,2011-11-20,16,6,11,1,clouds,16.4,17.0,63.0,9.0,0,0
2011-11-20 17:00:00,168,35,203,0,2011-11-20,17,6,11,1,clouds,16.4,17.0,63.0,13.0,0,0
2011-11-20 18:00:00,123,22,145,0,2011-11-20,18,6,11,1,clouds,17.4,18.0,64.0,13.0,0,0
2011-11-20 19:00:00,140,17,157,0,2011-11-20,19,6,11,1,clouds,15.5,16.0,72.0,7.0,0,0
2011-11-20 20:00:00,90,23,113,0,2011-11-20,20,6,11,1,clouds,16.4,17.0,68.0,7.0,0,0
2011-11-20 21:00:00,94,11,105,0,2011-11-20,21,6,11,1,clouds,14.6,15.0,77.0,6.0,0,0
2011-11-20 22:00:00,35,5,40,0,2011-11-20,22,6,11,1,light_rain,13.6,14.0,88.0,6.0,0,0
2011-11-20 23:00:00,25,3,28,0,2011-11-20,23,6,11,1,light_rain,13.6,14.0,88.0,6.0,0,0
2011-11-21 00:00:00,13,4,17,0,2011-11-21,0,0,11,0,clouds,13.6,14.0,94.0,0.0,0,0
2011-11-21 01:00:00,8,4,12,0,2011-11-21,1,0,11,0,light_rain,13.6,14.0,94.0,13.0,0,0
2011-11-21 02:00:00,2,1,3,0,2011-11-21,2,0,11,0,light_rain,12.7,13.0,100.0,13.0,0,0
2011-11-21 03:00:00,4,0,4,0,2011-11-21,3,0,11,0,light_rain,12.7,13.0,100.0,9.0,0,0
2011-11-21 04:00:00,5,0,5,0,2011-11-21,4,0,11,0,light_rain,12.7,13.0,100.0,9.0,0,0
2011-11-21 05:00:00,20,0,20,0,2011-11-21,5,0,11,0,clouds,12.7,13.0,100.0,0.0,0,0
2011-11-21 06:00:00,76,0,76,0,2011-11-21,6,0,11,0,clouds,11.7,12.0,100.0,0.0,0,0
2011-11-21 07:00:00,229,17,246,0,2011-11-21,7,0,11,0,clouds,13.6,14.0,94.0,11.0,0,0
2011-11-21 08:00:00,378,13,391,0,2011-11-21,8,0,11,0,clouds,13.6,14.0,94.0,0.0,0,0
2011-11-21 09:00:00,222,15,237,0,2011-11-21,9,0,11,0,clouds,14.6,15.0,94.0,7.0,0,0
2011-11-21 10:00:00,110,25,135,0,2011-11-21,10,0,11,0,clouds,16.4,17.0,83.0,0.0,0,0
2011-11-21 11:00:00,112,16,128,0,2011-11-21,11,0,11,0,clouds,16.4,17.0,83.0,7.0,0,0
2011-11-21 12:00:00,138,24,162,0,2011-11-21,12,0,11,0,clouds,15.5,16.0,77.0,9.0,0,0
2011-11-21 13:00:00,121,13,134,0,2011-11-21,13,0,11,0,clouds,15.5,16.0,77.0,9.0,0,0
2011-11-21 14:00:00,121,14,135,0,2011-11-21,14,0,11,0,clouds,14.6,15.0,82.0,13.0,0,0
2011-11-21 15:00:00,93,15,108,0,2011-11-21,15,0,11,0,light_rain,12.7,13.0,94.0,15.0,0,0
2011-11-21 16:00:00,95,13,108,0,2011-11-21,16,0,11,0,light_rain,12.7,13.0,94.0,15.0,0,0
2011-11-21 17:00:00,200,10,210,0,2011-11-21,17,0,11,0,light_rain,11.7,12.0,94.0,20.0,0,0
2011-11-21 18:00:00,184,8,192,0,2011-11-21,18,0,11,0,light_rain,11.7,12.0,88.0,13.0,0,0
2011-11-21 19:00:00,135,2,137,0,2011-11-21,19,0,11,0,light_rain,10.8,11.0,94.0,13.0,0,0
2011-11-21 20:00:00,75,5,80,0,2011-11-21,20,0,11,0,light_rain,10.8,11.0,87.0,15.0,0,0
2011-11-21 21:00:00,103,11,114,0,2011-11-21,21,0,11,0,light_rain,10.8,11.0,87.0,11.0,0,0
2011-11-21 22:00:00,72,6,78,0,2011-11-21,22,0,11,0,light_rain,10.8,11.0,87.0,9.0,0,0
2011-11-21 23:00:00,29,4,33,0,2011-11-21,23,0,11,0,light_rain,10.8,11.0,87.0,11.0,0,0
2011-11-22 00:00:00,14,0,14,0,2011-11-22,0,1,11,0,light_rain,9.9,10.0,94.0,7.0,0,0
2011-11-22 01:00:00,5,1,6,0,2011-11-22,1,1,11,0,light_rain,10.8,11.0,94.0,9.0,0,0
2011-11-22 02:00:00,4,2,6,0,2011-11-22,2,1,11,0,light_rain,9.9,10.0,100.0,7.0,0,0
2011-11-22 03:00:00,2,1,3,0,2011-11-22,3,1,11,0,light_rain,9.9,10.0,100.0,7.0,0,0
2011-11-22 04:00:00,7,0,7,0,2011-11-22,4,1,11,0,light_rain,9.9,10.0,94.0,11.0,0,0
2011-11-22 05:00:00,17,1,18,0,2011-11-22,5,1,11,0,light_rain,9.9,10.0,94.0,11.0,0,0
2011-11-22 06:00:00,63,1,64,0,2011-11-22,6,1,11,0,clouds,9.9,10.0,94.0,7.0,0,0
2011-11-22 07:00:00,119,2,121,0,2011-11-22,7,1,11,0,light_rain,9.9,10.0,94.0,15.0,0,0
2011-11-22 08:00:00,185,5,190,0,2011-11-22,8,1,11,0,light_rain,9.9,10.0,94.0,15.0,0,0
2011-11-22 09:00:00,147,2,149,0,2011-11-22,9,1,11,0,light_rain,10.8,11.0,94.0,0.0,0,0
2011-11-22 10:00:00,46,6,52,0,2011-11-22,10,1,11,0,light_rain,10.8,11.0,94.0,0.0,0,0
2011-11-22 11:00:00,28,4,32,0,2011-11-22,11,1,11,0,light_rain,10.8,11.0,94.0,9.0,0,0
2011-11-22 12:00:00,18,3,21,0,2011-11-22,12,1,11,0,light_rain,10.8,11.0,100.0,6.0,0,0
2011-11-22 13:00:00,22,4,26,0,2011-11-22,13,1,11,0,light_rain,11.7,12.0,100.0,6.0,0,0
2011-11-22 14:00:00,31,4,35,0,2011-11-22,14,1,11,0,light_rain,11.7,12.0,100.0,6.0,0,0
2011-11-22 15:00:00,32,2,34,0,2011-11-22,15,1,11,0,light_rain,12.7,13.0,94.0,0.0,0,0
2011-11-22 16:00:00,59,3,62,0,2011-11-22,16,1,11,0,light_rain,12.7,13.0,94.0,0.0,0,0
2011-11-22 17:00:00,161,4,165,0,2011-11-22,17,1,11,0,light_rain,12.7,13.0,100.0,6.0,0,0
2011-11-22 18:00:00,148,0,148,0,2011-11-22,18,1,11,0,light_rain,12.7,13.0,100.0,0.0,0,0
2011-11-22 19:00:00,106,5,111,0,2011-11-22,19,1,11,0,light_rain,13.6,14.0,94.0,7.0,0,0
2011-11-22 20:00:00,121,6,127,0,2011-11-22,20,1,11,0,clouds,13.6,14.0,100.0,15.0,0,0
2011-11-22 21:00:00,86,4,90,0,2011-11-22,21,1,11,0,clouds,13.6,14.0,100.0,17.0,0,0
2011-11-22 22:00:00,81,6,87,0,2011-11-22,22,1,11,0,clouds,15.5,16.0,94.0,13.0,0,0
2011-11-22 23:00:00,36,3,39,0,2011-11-22,23,1,11,0,clouds,14.6,15.0,94.0,17.0,0,0
2011-11-23 00:00:00,14,2,16,0,2011-11-23,0,2,11,0,clouds,14.6,15.0,94.0,17.0,0,0
2011-11-23 01:00:00,8,0,8,0,2011-11-23,1,2,11,0,clouds,14.6,15.0,94.0,20.0,0,0
2011-11-23 02:00:00,5,1,6,0,2011-11-23,2,2,11,0,light_rain,15.5,16.0,94.0,24.0,0,0
2011-11-23 03:00:00,2,1,3,0,2011-11-23,3,2,11,0,light_rain,15.5,16.0,94.0,24.0,0,0
2011-11-23 04:00:00,5,0,5,0,2011-11-23,4,2,11,0,light_rain,16.4,17.0,88.0,24.0,0,0
2011-11-23 05:00:00,16,1,17,0,2011-11-23,5,2,11,0,clouds,13.6,14.0,94.0,13.0,0,0
2011-11-23 06:00:00,68,1,69,0,2011-11-23,6,2,11,0,clouds,12.7,13.0,100.0,0.0,0,0
2011-11-23 07:00:00,154,2,156,0,2011-11-23,7,2,11,0,clouds,13.6,14.0,100.0,6.0,0,0
2011-11-23 08:00:00,316,7,323,0,2011-11-23,8,2,11,0,clouds,14.6,15.0,94.0,7.0,0,0
2011-11-23 09:00:00,164,3,167,0,2011-11-23,9,2,11,0,clouds,16.4,17.0,94.0,13.0,0,0
2011-11-23 10:00:00,70,6,76,0,2011-11-23,10,2,11,0,clouds,16.4,17.0,94.0,13.0,0,0
2011-11-23 11:00:00,107,9,116,0,2011-11-23,11,2,11,0,clouds,15.5,16.0,72.0,28.0,0,0
2011-11-23 12:00:00,151,9,160,0,2011-11-23,12,2,11,0,clear,14.6,15.0,55.0,28.0,0,0
2011-11-23 13:00:00,162,12,174,0,2011-11-23,13,2,11,0,clouds,12.7,13.0,54.0,33.0,0,0
2011-11-23 14:00:00,200,13,213,0,2011-11-23,14,2,11,0,clear,11.7,12.0,54.0,31.0,0,0
2011-11-23 15:00:00,194,13,207,0,2011-11-23,15,2,11,0,clouds,11.7,12.0,54.0,30.0,0,0
2011-11-23 16:00:00,169,4,173,0,2011-11-23,16,2,11,0,clouds,10.8,11.0,62.0,31.0,0,0
2011-11-23 17:00:00,156,7,163,0,2011-11-23,17,2,11,0,light_rain,9.9,10.0,71.0,26.0,0,0
2011-11-23 18:00:00,138,7,145,0,2011-11-23,18,2,11,0,clouds,10.8,11.0,58.0,35.0,0,0
2011-11-23 19:00:00,116,6,122,0,2011-11-23,19,2,11,0,clear,9.9,10.0,58.0,26.0,0,0
2011-11-23 20:00:00,67,1,68,0,2011-11-23,20,2,11,0,clear,8.9,6.0,62.0,26.0,0,0
2011-11-23 21:00:00,66,0,66,0,2011-11-23,21,2,11,0,clear,8.9,5.0,57.0,31.0,0,0
2011-11-23 22:00:00,59,3,62,0,2011-11-23,22,2,11,0,clear,8.0,4.0,61.0,30.0,0,0
2011-11-23 23:00:00,47,4,51,0,2011-11-23,23,2,11,0,clear,8.0,4.0,61.0,24.0,0,0
2011-11-24 00:00:00,22,1,23,0,2011-11-24,0,3,11,0,clear,7.0,4.0,57.0,15.0,0,1
2011-11-24 01:00:00,23,1,24,0,2011-11-24,1,3,11,0,clear,7.0,3.0,57.0,28.0,0,1
2011-11-24 02:00:00,19,3,22,0,2011-11-24,2,3,11,0,clear,6.1,3.0,61.0,19.0,0,1
2011-11-24 03:00:00,4,1,5,0,2011-11-24,3,3,11,0,clear,5.2,3.0,65.0,9.0,0,1
2011-11-24 04:00:00,1,1,2,0,2011-11-24,4,3,11,0,clear,6.1,5.0,61.0,6.0,0,1
2011-11-24 05:00:00,10,1,11,0,2011-11-24,5,3,11,0,clear,6.1,5.0,61.0,7.0,0,1
2011-11-24 06:00:00,5,1,6,0,2011-11-24,6,3,11,0,clear,6.1,5.0,61.0,6.0,0,1
2011-11-24 07:00:00,31,9,40,0,2011-11-24,7,3,11,0,clear,4.2,2.0,75.0,7.0,0,1
2011-11-24 08:00:00,42,4,46,0,2011-11-24,8,3,11,0,clear,6.1,5.0,65.0,6.0,0,1
2011-11-24 09:00:00,68,13,81,0,2011-11-24,9,3,11,0,clear,8.0,7.0,61.0,0.0,0,1
2011-11-24 10:00:00,64,34,98,0,2011-11-24,10,3,11,0,clear,8.9,9.0,57.0,0.0,0,1
2011-11-24 11:00:00,90,52,142,0,2011-11-24,11,3,11,0,clear,11.7,12.0,41.0,20.0,0,1
2011-11-24 12:00:00,88,62,150,0,2011-11-24,12,3,11,0,clear,13.6,14.0,36.0,15.0,0,1
2011-11-24 13:00:00,91,84,175,0,2011-11-24,13,3,11,0,clear,14.6,15.0,33.0,15.0,0,1
2011-11-24 14:00:00,94,74,168,0,2011-11-24,14,3,11,0,clear,15.5,16.0,31.0,20.0,0,1
2011-11-24 15:00:00,71,78,149,0,2011-11-24,15,3,11,0,clear,15.5,16.0,31.0,17.0,0,1
2011-11-24 16:00:00,66,48,114,0,2011-11-24,16,3,11,0,clear,15.5,16.0,34.0,19.0,0,1
2011-11-24 17:00:00,40,34,74,0,2011-11-24,17,3,11,0,clear,14.6,15.0,33.0,7.0,0,1
2011-11-24 18:00:00,24,13,37,0,2011-11-24,18,3,11,0,clear,11.7,12.0,50.0,6.0,0,1
2011-11-24 19:00:00,13,15,28,0,2011-11-24,19,3,11,0,clear,10.8,11.0,54.0,7.0,0,1
2011-11-24 20:00:00,17,14,31,0,2011-11-24,20,3,11,0,clear,8.9,7.0,76.0,11.0,0,1
2011-11-24 21:00:00,19,7,26,0,2011-11-24,21,3,11,0,clear,8.9,7.0,71.0,11.0,0,1
2011-11-24 22:00:00,14,8,22,0,2011-11-24,22,3,11,0,clear,8.9,7.0,71.0,11.0,0,1
2011-11-24 23:00:00,19,2,21,0,2011-11-24,23,3,11,0,clear,8.0,7.0,76.0,7.0,0,1
2011-11-25 00:00:00,22,7,29,0,2011-11-25,0,4,11,0,clear,8.0,6.0,76.0,11.0,0,0
2011-11-25 01:00:00,12,2,14,0,2011-11-25,1,4,11,0,clear,8.0,8.0,76.0,0.0,0,0
2011-11-25 02:00:00,6,4,10,0,2011-11-25,2,4,11,0,clear,5.2,3.0,81.0,7.0,0,0
2011-11-25 03:00:00,2,0,2,0,2011-11-25,3,4,11,0,clear,5.2,3.0,75.0,7.0,0,0
2011-11-25 04:00:00,3,4,7,0,2011-11-25,4,4,11,0,clear,6.1,5.0,75.0,7.0,0,0
2011-11-25 05:00:00,3,2,5,0,2011-11-25,5,4,11,0,clear,5.2,5.0,75.0,0.0,0,0
2011-11-25 06:00:00,9,4,13,0,2011-11-25,6,4,11,0,clear,4.2,2.0,81.0,7.0,0,0
2011-11-25 07:00:00,31,4,35,0,2011-11-25,7,4,11,0,clear,4.2,4.0,81.0,0.0,0,0
2011-11-25 08:00:00,68,6,74,0,2011-11-25,8,4,11,0,clear,4.2,2.0,81.0,9.0,0,0
2011-11-25 09:00:00,70,25,95,0,2011-11-25,9,4,11,0,clear,7.0,7.0,76.0,0.0,0,0
2011-11-25 10:00:00,82,60,142,0,2011-11-25,10,4,11,0,clear,8.9,7.0,71.0,11.0,0,0
2011-11-25 11:00:00,127,99,226,0,2011-11-25,11,4,11,0,clear,10.8,11.0,66.0,7.0,0,0
2011-11-25 12:00:00,146,126,272,0,2011-11-25,12,4,11,0,clear,13.6,14.0,51.0,7.0,0,0
2011-11-25 13:00:00,140,143,283,0,2011-11-25,13,4,11,0,clear,15.5,16.0,45.0,15.0,0,0
2011-11-25 14:00:00,150,122,272,0,2011-11-25,14,4,11,0,clear,16.4,17.0,39.0,15.0,0,0
2011-11-25 15:00:00,145,165,310,0,2011-11-25,15,4,11,0,clear,16.4,17.0,36.0,13.0,0,0
2011-11-25 16:00:00,139,122,261,0,2011-11-25,16,4,11,0,clear,15.5,16.0,39.0,11.0,0,0
2011-11-25 17:00:00,127,57,184,0,2011-11-25,17,4,11,0,clear,15.5,16.0,34.0,7.0,0,0
2011-11-25 18:00:00,108,45,153,0,2011-11-25,18,4,11,0,clear,13.6,14.0,44.0,6.0,0,0
2011-11-25 19:00:00,96,38,134,0,2011-11-25,19,4,11,0,clear,11.7,12.0,67.0,0.0,0,0
2011-11-25 20:00:00,76,19,95,0,2011-11-25,20,4,11,0,clear,10.8,11.0,58.0,6.0,0,0
2011-11-25 21:00:00,61,24,85,0,2011-11-25,21,4,11,0,clear,8.9,9.0,71.0,0.0,0,0
2011-11-25 22:00:00,46,12,58,0,2011-11-25,22,4,11,0,clear,8.0,7.0,71.0,6.0,0,0
2011-11-25 23:00:00,28,5,33,0,2011-11-25,23,4,11,0,clear,8.0,7.0,76.0,7.0,0,0
2011-11-26 00:00:00,38,9,47,0,2011-11-26,0,5,11,1,clear,8.0,7.0,76.0,7.0,0,0
2011-11-26 01:00:00,24,5,29,0,2011-11-26,1,5,11,1,clear,7.0,6.0,76.0,6.0,0,0
2011-11-26 02:00:00,20,3,23,0,2011-11-26,2,5,11,1,clear,6.1,5.0,81.0,7.0,0,0
2011-11-26 03:00:00,9,8,17,0,2011-11-26,3,5,11,1,clear,6.1,6.0,81.0,0.0,0,0
2011-11-26 04:00:00,4,0,4,0,2011-11-26,4,5,11,1,clear,6.1,6.0,81.0,0.0,0,0
2011-11-26 05:00:00,3,0,3,0,2011-11-26,5,5,11,1,clear,6.1,5.0,75.0,7.0,0,0
2011-11-26 06:00:00,8,2,10,0,2011-11-26,6,5,11,1,clouds,6.1,5.0,75.0,6.0,0,0
2011-11-26 07:00:00,13,4,17,0,2011-11-26,7,5,11,1,clear,4.2,2.0,87.0,7.0,0,0
2011-11-26 08:00:00,50,10,60,0,2011-11-26,8,5,11,1,clear,7.0,6.0,76.0,6.0,0,0
2011-11-26 09:00:00,67,16,83,0,2011-11-26,9,5,11,1,clear,8.0,7.0,76.0,6.0,0,0
2011-11-26 10:00:00,84,57,141,0,2011-11-26,10,5,11,1,clear,8.9,9.0,81.0,0.0,0,0
2011-11-26 11:00:00,123,107,230,0,2011-11-26,11,5,11,1,clear,10.8,11.0,62.0,7.0,0,0
2011-11-26 12:00:00,172,137,309,0,2011-11-26,12,5,11,1,clear,12.7,13.0,51.0,0.0,0,0
2011-11-26 13:00:00,148,177,325,0,2011-11-26,13,5,11,1,clear,14.6,15.0,44.0,0.0,0,0
2011-11-26 14:00:00,158,141,299,0,2011-11-26,14,5,11,1,clouds,14.6,15.0,48.0,9.0,0,0
2011-11-26 15:00:00,160,154,314,0,2011-11-26,15,5,11,1,clouds,15.5,16.0,42.0,7.0,0,0
2011-11-26 16:00:00,138,137,275,0,2011-11-26,16,5,11,1,clouds,13.6,14.0,47.0,9.0,0,0
2011-11-26 17:00:00,122,62,184,0,2011-11-26,17,5,11,1,clouds,13.6,14.0,47.0,9.0,0,0
2011-11-26 18:00:00,118,67,185,0,2011-11-26,18,5,11,1,clouds,11.7,12.0,62.0,11.0,0,0
2011-11-26 19:00:00,100,46,146,0,2011-11-26,19,5,11,1,clouds,10.8,11.0,71.0,6.0,0,0
2011-11-26 20:00:00,86,55,141,0,2011-11-26,20,5,11,1,clouds,11.7,12.0,58.0,0.0,0,0
2011-11-26 21:00:00,72,20,92,0,2011-11-26,21,5,11,1,clouds,9.9,10.0,82.0,0.0,0,0
2011-11-26 22:00:00,51,14,65,0,2011-11-26,22,5,11,1,clouds,9.9,10.0,76.0,0.0,0,0
2011-11-26 23:00:00,51,18,69,0,2011-11-26,23,5,11,1,clear,8.9,9.0,81.0,0.0,0,0
2011-11-27 00:00:00,39,7,46,0,2011-11-27,0,6,11,1,clear,8.9,9.0,81.0,0.0,0,0
2011-11-27 01:00:00,35,9,44,0,2011-11-27,1,6,11,1,clear,8.9,9.0,81.0,0.0,0,0
2011-11-27 02:00:00,22,9,31,0,2011-11-27,2,6,11,1,clear,8.0,8.0,81.0,0.0,0,0
2011-11-27 03:00:00,8,9,17,0,2011-11-27,3,6,11,1,clear,8.0,8.0,87.0,0.0,0,0
2011-11-27 04:00:00,4,0,4,0,2011-11-27,4,6,11,1,clear,8.0,7.0,87.0,7.0,0,0
2011-11-27 05:00:00,5,0,5,0,2011-11-27,5,6,11,1,clear,8.9,7.0,87.0,13.0,0,0
2011-11-27 06:00:00,9,0,9,0,2011-11-27,6,6,11,1,clear,9.9,10.0,82.0,11.0,0,0
2011-11-27 07:00:00,11,12,23,0,2011-11-27,7,6,11,1,clear,9.9,10.0,87.0,15.0,0,0
2011-11-27 08:00:00,36,6,42,0,2011-11-27,8,6,11,1,clear,10.8,11.0,82.0,20.0,0,0
2011-11-27 09:00:00,90,21,111,0,2011-11-27,9,6,11,1,clear,13.6,14.0,72.0,19.0,0,0
2011-11-27 10:00:00,131,58,189,0,2011-11-27,10,6,11,1,clear,13.6,14.0,72.0,19.0,0,0
2011-11-27 11:00:00,157,83,240,0,2011-11-27,11,6,11,1,clear,15.5,16.0,63.0,24.0,0,0
2011-11-27 12:00:00,193,63,256,0,2011-11-27,12,6,11,1,clear,17.4,18.0,56.0,19.0,0,0
